Order ID,Customer ID,Product ID,Region ID,Transport ID,Date Key,Quantity,Sales,Discount,Profit,Delivery Delay
US-2016-150357,EB-13975,OFF-SU-10004498,308,2,20161010,2,20.608,0.2,-4.3792,4
US-2016-150357,EB-13975,OFF-BI-10002557,308,2,20161010,3,4.095,0.7,-2.73,4
CA-2015-144519,AW-10930,TEC-PH-10004908,525,2,20151113,5,339.96,0.2,42.495,4
CA-2015-144519,AW-10930,FUR-FU-10000794,525,2,20151113,7,63.98,0.0,21.7532,4
CA-2014-120670,JK-16120,TEC-AC-10004171,3,2,20141102,10,799.92,0.2,239.976,4
CA-2016-157217,TC-21535,TEC-PH-10002070,95,3,20160719,2,35.984,0.2,4.498,2
CA-2016-157217,TC-21535,TEC-AC-10003095,95,3,20160719,3,389.97,0.0,132.5898,2
CA-2016-108224,TH-21235,TEC-AC-10003832,512,4,20160514,7,185.528,0.2,48.7011,0
CA-2015-162782,PW-19240,OFF-BI-10003527,210,2,20150221,2,2541.98,0.0,1270.99,6
CA-2017-159282,GH-14410,TEC-MA-10001148,512,2,20171016,5,599.985,0.7,-479.988,5
CA-2017-155936,JK-15730,OFF-BI-10002432,156,2,20170622,3,3.036,0.8,-5.0094,7
CA-2017-169439,LC-17140,OFF-AR-10001374,178,2,20170909,5,25.92,0.2,3.888,4
CA-2017-169439,LC-17140,FUR-FU-10000723,178,2,20170909,2,66.112,0.2,-9.0904,4
CA-2017-151183,BK-11260,TEC-AC-10003614,95,2,20171014,4,46.36,0.0,15.2988,5
CA-2016-149965,BS-11365,TEC-AC-10004877,337,2,20160620,1,6.9,0.0,0.552,5
CA-2016-149965,BS-11365,FUR-FU-10004270,337,2,20160620,3,57.69,0.0,23.6529,5
CA-2014-158281,AG-10525,TEC-MA-10002210,15,2,20140902,3,559.71,0.4,-121.2705,5
CA-2016-153661,SC-20725,OFF-ST-10000675,35,3,20160130,9,305.01,0.0,76.2525,1
CA-2016-153661,SC-20725,OFF-BI-10004781,35,3,20160130,2,50.784,0.2,17.7744,1
CA-2016-153661,SC-20725,OFF-LA-10004689,35,3,20160130,9,26.01,0.0,12.2247,1
CA-2017-109183,LR-16915,TEC-MA-10001856,396,2,20171204,2,649.0,0.5,-272.58,5
CA-2016-113656,CB-12415,FUR-FU-10000719,2,2,20160123,7,59.99,0.0,21.5964,6
CA-2015-148964,RD-19900,FUR-FU-10003849,293,2,20150526,1,20.24,0.0,7.8936,5
CA-2014-111899,NC-18340,OFF-AR-10001725,67,3,20140504,2,37.84,0.2,2.838,1
CA-2014-111899,NC-18340,OFF-FA-10000840,67,3,20140504,6,5.472,0.2,1.8468,1
CA-2015-101126,NB-18655,OFF-ST-10000943,106,1,20150210,5,77.24,0.2,7.724,4
CA-2014-163468,JK-15730,FUR-TA-10002533,562,3,20141118,4,292.1,0.5,-175.26,3
CA-2014-163468,JK-15730,FUR-FU-10001546,562,3,20141118,2,8.544,0.6,-7.476,3
CA-2014-163468,JK-15730,FUR-BO-10003546,562,3,20141118,6,424.116,0.3,-30.294,3
CA-2014-163468,JK-15730,OFF-BI-10004728,562,3,20141118,3,2.892,0.8,-4.9164,3
CA-2014-163468,JK-15730,OFF-ST-10000025,562,3,20141118,5,381.72,0.2,-66.801,3
US-2017-117450,DO-13645,FUR-CH-10003817,252,2,20170904,2,97.184,0.2,6.074,4
US-2017-117450,DO-13645,OFF-PA-10000289,252,2,20170904,2,10.368,0.2,3.6288,4
CA-2014-137274,MG-18145,FUR-TA-10001889,303,2,20140329,3,890.841,0.3,-152.7156,4
CA-2016-144092,LH-17155,TEC-AC-10002305,59,1,20161105,4,72.0,0.0,12.96,2
CA-2016-144092,LH-17155,FUR-CH-10004875,59,1,20161105,2,113.888,0.2,9.9652,2
CA-2016-144092,LH-17155,OFF-EN-10001434,59,1,20161105,3,158.13,0.0,77.4837,2
CA-2017-112172,MM-18280,OFF-FA-10004395,24,1,20170610,3,14.13,0.0,0.7065,4
CA-2015-121699,BD-11320,OFF-BI-10004632,84,2,20150810,5,64.75,0.0,29.1375,4
CA-2015-162761,SC-20575,OFF-BI-10000145,329,2,20151009,2,1.872,0.7,-1.3104,4
CA-2015-162761,SC-20575,OFF-BI-10002498,329,2,20151009,2,11.214,0.7,-8.5974,4
CA-2015-162761,SC-20575,OFF-AR-10001761,329,2,20151009,8,37.376,0.2,7.4752,4
CA-2016-121377,TN-21040,TEC-PH-10001817,139,2,20160528,1,286.4,0.2,25.06,5
CA-2017-115322,ZC-21910,OFF-AR-10004456,24,1,20170511,3,43.92,0.0,12.7368,5
CA-2016-132066,NB-18655,FUR-TA-10001539,165,2,20161016,1,142.182,0.4,-37.9152,4
CA-2017-158120,KH-16330,OFF-PA-10003205,589,2,20171117,3,19.608,0.2,6.6177,4
CA-2017-158120,KH-16330,OFF-BI-10002813,589,2,20171117,7,4.158,0.7,-3.465,4
CA-2017-100097,MN-17935,TEC-PH-10002310,30,1,20171126,5,979.95,0.0,264.5865,3
CA-2017-100097,MN-17935,FUR-FU-10003623,30,1,20171126,5,135.3,0.0,37.884,3
CA-2017-167626,MY-18295,OFF-PA-10003424,37,2,20170903,3,8.904,0.2,3.339,4
CA-2017-167626,MY-18295,TEC-AC-10004353,37,2,20170903,2,100.8,0.2,21.42,4
US-2017-126053,CS-11950,FUR-FU-10001934,24,3,20171205,2,41.96,0.0,10.9096,3
US-2017-126053,CS-11950,OFF-LA-10003766,24,3,20171205,3,9.45,0.0,4.536,3
US-2017-128447,MC-17845,OFF-AP-10004540,514,2,20171110,5,400.8,0.0,112.224,7
US-2017-128447,MC-17845,OFF-BI-10001543,514,2,20171110,1,28.792,0.2,10.0772,7
US-2014-131275,SC-20050,FUR-FU-10004597,590,2,20140318,2,111.0,0.0,14.43,6
US-2014-131275,SC-20050,TEC-MA-10001148,590,2,20140318,4,1279.968,0.2,415.9896,6
US-2014-131275,SC-20050,OFF-ST-10000078,590,2,20140318,7,1856.19,0.0,334.1142,6
CA-2016-149349,SP-20650,FUR-FU-10001037,37,3,20161112,6,22.752,0.6,-8.532,1
CA-2017-115119,SC-20440,TEC-PH-10001433,208,2,20171026,1,61.542,0.4,-13.3341,4
CA-2017-115119,SC-20440,OFF-BI-10003007,208,2,20171026,7,81.438,0.7,-65.1504,4
CA-2015-125563,PR-18880,FUR-FU-10001290,86,2,20150411,2,67.36,0.2,10.104,6
CA-2015-125563,PR-18880,FUR-FU-10000087,86,2,20150411,3,54.528,0.2,14.3136,6
CA-2015-113152,JK-15625,TEC-AC-10002049,24,2,20151225,2,843.9,0.0,371.316,5
CA-2015-113152,JK-15625,FUR-BO-10002613,24,2,20151225,2,449.568,0.2,56.196,5
CA-2017-165155,BM-11575,OFF-ST-10004950,63,3,20170921,1,15.51,0.0,3.8775,2
CA-2014-163412,SM-20950,FUR-CH-10004875,46,1,20141220,3,192.186,0.1,36.3018,3
CA-2015-159590,KC-16255,OFF-AR-10003190,30,3,20150718,2,5.76,0.0,1.6128,3
CA-2014-116190,SG-20470,FUR-CH-10000553,149,2,20140726,2,67.88,0.0,18.3276,6
CA-2014-116190,SG-20470,OFF-LA-10002762,149,2,20140726,13,162.89,0.0,76.5583,6
CA-2014-116190,SG-20470,FUR-FU-10000719,149,2,20140726,3,25.71,0.0,9.2556,6
CA-2014-168473,TB-21520,OFF-ST-10000563,30,2,20141226,6,191.88,0.0,19.188,6
CA-2017-168389,DV-13045,FUR-TA-10004289,134,2,20171211,6,721.875,0.45,-420.0,6
CA-2017-168389,DV-13045,TEC-PH-10003555,134,2,20171211,4,73.568,0.2,-16.5528,6
CA-2017-168389,DV-13045,OFF-AR-10001958,134,2,20171211,1,13.584,0.2,1.3584,6
CA-2017-168389,DV-13045,FUR-CH-10000225,134,2,20171211,1,64.784,0.2,-12.147,6
CA-2014-130421,SC-20020,OFF-AP-10002534,15,2,20140303,3,176.772,0.8,-459.6072,4
CA-2017-142125,JB-15400,OFF-BI-10000301,202,2,20171021,6,38.82,0.0,19.41,6
CA-2017-142125,JB-15400,OFF-BI-10003460,202,2,20171021,5,21.9,0.0,10.512,6
CA-2017-141138,GH-14425,TEC-AC-10001772,591,2,20171110,7,111.79,0.0,43.5981,6
CA-2017-152135,MG-17650,TEC-PH-10003505,347,1,20170316,8,445.44,0.4,-81.664,2
CA-2016-151974,RD-19660,OFF-LA-10004484,64,2,20160922,5,16.52,0.2,5.369,7
CA-2017-154102,SN-20560,OFF-PA-10001593,10,2,20170206,5,29.9,0.0,13.455,7
CA-2015-139780,AH-10690,OFF-BI-10004139,186,1,20151231,8,116.4,0.0,52.38,2
CA-2016-114748,MZ-17335,OFF-AR-10001315,52,2,20161009,1,1.408,0.2,0.1584,5
CA-2016-114748,MZ-17335,FUR-FU-10001488,52,2,20161009,2,169.568,0.2,0.0,5
US-2014-115189,AR-10345,TEC-PH-10002170,106,1,20141230,6,251.964,0.4,-50.3928,4
US-2014-115189,AR-10345,FUR-TA-10004575,106,1,20141230,3,523.764,0.4,-192.0468,4
CA-2016-163594,JF-15295,OFF-PA-10000809,2,3,20160412,3,19.44,0.0,9.3312,2
CA-2016-163594,JF-15295,FUR-CH-10000225,2,3,20160412,3,194.352,0.2,-36.441,2
CA-2016-163594,JF-15295,OFF-BI-10003707,2,3,20160412,3,36.624,0.2,13.734,2
CA-2016-127243,DS-13180,TEC-PH-10004539,12,2,20161128,3,340.182,0.4,-73.7061,6
CA-2016-127243,DS-13180,OFF-FA-10004076,12,2,20161128,8,12.672,0.2,2.6928,6
CA-2016-127243,DS-13180,OFF-BI-10003166,12,2,20161128,2,6.888,0.7,-5.0512,6
CA-2016-127243,DS-13180,OFF-ST-10002301,12,2,20161128,2,32.544,0.2,-7.7292,6
CA-2016-127243,DS-13180,FUR-CH-10002647,12,2,20161128,7,347.802,0.3,-24.843,6
CA-2017-161851,BP-11095,OFF-BI-10004654,124,3,20170415,3,15.57,0.7,-11.937,2
CA-2015-110345,TG-21310,OFF-LA-10001175,315,1,20150309,2,4.608,0.2,1.6704,2
CA-2014-107769,BT-11395,TEC-PH-10001336,592,2,20141028,2,257.98,0.0,74.8142,4
US-2017-123862,JF-15190,OFF-ST-10000760,107,1,20170107,11,153.78,0.0,44.5962,2
US-2017-123862,JF-15190,OFF-ST-10002301,107,1,20170107,3,61.02,0.0,0.6102,2
US-2017-123862,JF-15190,OFF-SU-10004884,107,1,20170107,7,110.11,0.0,31.9319,2
US-2017-123862,JF-15190,OFF-FA-10003112,107,1,20170107,1,7.89,0.0,3.5505,2
CA-2017-100580,MK-17905,OFF-BI-10000069,89,2,20170813,3,36.024,0.2,11.7078,7
US-2017-145597,GG-14650,OFF-AR-10001958,51,3,20171102,4,54.336,0.2,5.4336,3
CA-2014-132787,MC-18130,OFF-ST-10001321,61,2,20140919,6,92.52,0.0,24.9804,4
CA-2015-136224,ML-18265,OFF-AR-10003504,307,4,20150531,3,10.272,0.2,1.1556,0
CA-2016-105732,AG-10270,OFF-ST-10000419,199,2,20160913,3,40.74,0.0,0.4074,5
CA-2016-105732,AG-10270,OFF-LA-10004559,199,2,20160913,5,14.4,0.0,7.056,5
CA-2016-105732,AG-10270,TEC-PH-10001644,199,2,20160913,5,149.95,0.0,41.986,5
CA-2016-105732,AG-10270,OFF-SU-10004782,199,2,20160913,2,16.9,0.0,5.07,5
CA-2016-105732,AG-10270,OFF-PA-10002250,199,2,20160913,3,17.61,0.0,8.4528,5
CA-2016-105732,AG-10270,OFF-AP-10001394,199,2,20160913,2,378.0,0.0,136.08,5
CA-2016-105732,AG-10270,OFF-PA-10001838,199,2,20160913,3,17.64,0.0,8.6436,5
CA-2016-105732,AG-10270,OFF-ST-10004340,199,2,20160913,6,373.08,0.0,100.7316,5
CA-2016-105732,AG-10270,FUR-FU-10003664,199,2,20160913,14,1336.44,0.0,387.5676,5
CA-2016-105732,AG-10270,TEC-PH-10004897,199,2,20160913,3,29.97,0.0,0.2997,5
CA-2017-108035,TT-21070,FUR-CH-10000454,429,2,20171129,2,390.368,0.2,48.796,4
CA-2017-108035,TT-21070,FUR-FU-10004017,429,2,20171129,5,101.52,0.2,19.035,4
CA-2017-160031,LT-16765,OFF-PA-10000241,324,1,20171204,3,74.352,0.2,23.235,3
CA-2017-147844,DD-13570,OFF-PA-10003016,14,2,20170502,5,15.7,0.0,7.065,4
CA-2017-147844,DD-13570,OFF-AR-10001615,14,2,20170502,3,59.52,0.0,15.4752,4
CA-2017-147844,DD-13570,OFF-PA-10002713,14,2,20170502,5,34.4,0.0,15.824,4
CA-2016-110975,DB-12970,FUR-TA-10002958,24,2,20161225,2,313.176,0.4,-120.0508,5
CA-2016-110975,DB-12970,FUR-CH-10003746,24,2,20161225,3,866.646,0.1,173.3292,5
CA-2014-141649,DM-12955,OFF-AP-10003217,324,4,20140930,6,795.408,0.2,59.6556,0
CA-2014-124807,ME-17725,OFF-PA-10001526,27,1,20140712,9,35.856,0.2,12.9978,3
CA-2014-124807,ME-17725,TEC-AC-10002857,27,1,20140712,4,23.84,0.2,3.278,3
CA-2016-110009,TR-21325,FUR-FU-10003039,6,2,20160908,1,43.13,0.0,14.6642,5
CA-2016-110009,TR-21325,OFF-PA-10002615,6,2,20160908,7,30.87,0.0,14.2002,5
CA-2017-168172,SH-20395,OFF-SU-10002573,165,2,20170806,4,70.12,0.0,21.036,4
CA-2015-100146,CB-12535,FUR-BO-10004015,588,2,20150514,5,509.9575,0.15,41.9965,5
CA-2015-100146,CB-12535,FUR-FU-10001979,588,2,20150514,3,122.91,0.0,34.4148,5
CA-2015-100146,CB-12535,FUR-CH-10003833,588,2,20150514,2,97.568,0.2,-6.098,5
CA-2015-100146,CB-12535,FUR-CH-10004495,588,2,20150514,3,722.352,0.2,81.2646,5
CA-2017-152079,ML-17410,OFF-LA-10001613,156,3,20170120,5,11.52,0.2,4.176,1
CA-2016-129728,JG-15310,FUR-FU-10003247,4,2,20160530,8,167.84,0.0,11.7488,7
CA-2014-121769,JS-15880,FUR-TA-10004442,214,2,20140408,1,172.11,0.4,-94.6605,4
CA-2014-103058,AG-10270,TEC-AC-10001314,165,3,20140723,2,99.98,0.0,7.9984,1
CA-2017-121125,MG-17890,TEC-PH-10001619,301,2,20170530,1,156.792,0.2,17.6391,4
CA-2017-121125,MG-17890,TEC-AC-10002323,301,2,20170530,2,35.36,0.2,-3.094,4
CA-2017-121125,MG-17890,FUR-FU-10000820,301,2,20170530,1,13.592,0.2,-0.3398,4
US-2016-114013,SC-20770,FUR-CH-10004287,64,1,20160313,2,386.68,0.3,-5.524,2
US-2016-114013,SC-20770,TEC-AC-10000474,64,1,20160313,5,379.96,0.2,47.495,2
US-2016-114013,SC-20770,TEC-PH-10001494,64,1,20160313,3,539.91,0.4,-116.9805,2
US-2016-114013,SC-20770,OFF-PA-10004996,64,1,20160313,5,41.24,0.2,13.9185,2
US-2016-114013,SC-20770,OFF-BI-10004318,64,1,20160313,1,51.897,0.7,-41.5176,2
US-2016-114013,SC-20770,OFF-ST-10002574,64,1,20160313,5,552.56,0.2,-138.14,2
US-2016-114013,SC-20770,OFF-BI-10002353,64,1,20160313,5,23.16,0.7,-15.44,2
US-2016-114013,SC-20770,OFF-ST-10003641,64,1,20160313,2,126.08,0.2,-28.368,2
US-2016-114013,SC-20770,TEC-MA-10001148,64,1,20160313,3,449.1,0.7,-643.71,2
CA-2017-135069,BS-11755,OFF-AP-10000026,106,2,20170410,4,195.104,0.2,21.9492,4
CA-2017-135069,BS-11755,FUR-FU-10003878,106,2,20170410,3,36.672,0.2,6.4176,4
CA-2016-101693,LC-17140,FUR-CH-10001146,33,1,20160625,2,85.246,0.3,-6.089,2
CA-2016-101693,LC-17140,FUR-FU-10003919,33,1,20160625,2,32.712,0.6,-26.1696,2
US-2014-164763,MH-17440,OFF-BI-10000605,130,2,20140317,3,11.43,0.0,5.3721,4
US-2014-164763,MH-17440,OFF-BI-10000309,130,2,20140317,2,30.44,0.0,14.9156,4
US-2014-164763,MH-17440,OFF-PA-10003349,130,2,20140317,2,12.96,0.0,6.3504,4
US-2014-164763,MH-17440,OFF-PA-10003063,130,2,20140317,4,16.0,0.0,7.68,4
US-2014-164763,MH-17440,OFF-AP-10003971,130,2,20140317,3,32.67,0.0,8.4942,4
CA-2014-161249,RD-19720,OFF-FA-10004838,52,2,20140809,3,4.464,0.2,-0.9486,4
CA-2014-161249,RD-19720,OFF-BI-10001097,52,2,20140809,5,9.345,0.7,-6.5415,4
CA-2015-148180,BP-11095,OFF-BI-10000605,570,2,20150726,3,9.144,0.2,3.0861,5
CA-2015-148180,BP-11095,OFF-BI-10003314,570,2,20150726,6,23.136,0.2,8.3868,5
CA-2015-148180,BP-11095,OFF-AR-10002067,570,2,20150726,5,99.2,0.0,25.792,5
CA-2014-165568,BF-11020,OFF-BI-10001031,60,2,20140215,5,21.36,0.2,7.209,4
CA-2015-145457,CP-12085,FUR-FU-10003832,473,1,20150324,5,46.9,0.0,13.132,3
US-2017-163657,JL-15235,OFF-BI-10000138,14,2,20170902,5,18.72,0.2,6.552,4
US-2017-163657,JL-15235,FUR-TA-10004607,14,2,20170902,2,236.528,0.2,-2.9566,4
CA-2015-120446,JG-15805,OFF-LA-10003148,189,3,20151116,3,18.9,0.0,8.694,2
CA-2014-109932,VP-21760,OFF-PA-10001804,231,3,20141209,2,10.688,0.2,3.7408,2
CA-2014-109932,VP-21760,OFF-ST-10000036,231,3,20141209,3,237.096,0.2,20.7459,2
CA-2017-127474,RD-19810,OFF-PA-10001166,27,1,20170203,1,5.184,0.2,1.8144,4
CA-2017-127474,RD-19810,OFF-PA-10001033,27,1,20170203,2,65.584,0.2,23.7742,4
CA-2017-127474,RD-19810,FUR-FU-10004597,27,1,20170203,1,22.2,0.6,-26.085,4
CA-2017-127474,RD-19810,OFF-PA-10000418,27,1,20170203,5,419.4,0.2,146.79,4
CA-2017-115448,MH-18025,FUR-FU-10004090,366,3,20171111,5,88.92,0.2,14.4495,3
CA-2017-105669,SJ-20125,OFF-AR-10000390,67,1,20170917,3,9.912,0.2,3.2214,5
CA-2017-105669,SJ-20125,FUR-CH-10003774,67,1,20170917,5,318.43,0.3,-77.333,5
CA-2017-105669,SJ-20125,OFF-BI-10002412,67,1,20170917,5,5.8,0.8,-10.15,5
CA-2017-105669,SJ-20125,TEC-PH-10002415,67,1,20170917,6,1415.76,0.2,88.485,5
CA-2017-134796,FM-14380,TEC-PH-10003505,432,2,20170625,2,148.48,0.2,16.704,6
CA-2016-137743,KH-16360,OFF-LA-10003663,37,2,20160730,4,9.248,0.2,3.1212,5
CA-2016-137743,KH-16360,OFF-ST-10001780,37,2,20160730,2,1036.624,0.2,51.8312,5
CA-2015-137974,LL-16840,TEC-PH-10002033,181,3,20150416,2,569.64,0.0,148.1064,2
CA-2015-137974,LL-16840,OFF-BI-10001036,181,3,20150416,1,9.14,0.0,4.57,2
CA-2015-137974,LL-16840,FUR-FU-10001468,181,3,20150416,7,1196.86,0.0,119.686,2
CA-2015-137974,LL-16840,FUR-BO-10001519,181,3,20150416,9,523.26,0.0,125.5824,2
US-2015-136987,AR-10540,TEC-CO-10001943,26,1,20150411,4,639.968,0.2,215.9892,3
US-2015-136987,AR-10540,OFF-PA-10003127,26,1,20150411,2,52.76,0.0,24.2696,3
CA-2015-138485,NP-18670,TEC-AC-10002076,60,1,20150227,9,538.92,0.0,80.838,2
CA-2016-103709,LP-17095,OFF-AR-10003338,439,2,20160908,2,14.88,0.0,3.72,7
CA-2016-103709,LP-17095,OFF-PA-10004610,439,2,20160908,8,34.24,0.0,15.408,7
CA-2016-103709,LP-17095,OFF-ST-10001272,439,2,20160908,2,261.74,0.0,65.435,7
CA-2016-138282,AH-10690,OFF-AP-10001366,142,2,20160519,8,87.84,0.0,23.7168,4
CA-2017-148985,TB-21190,FUR-FU-10001424,63,1,20171111,4,34.92,0.0,11.8728,4
CA-2014-138100,AA-10315,OFF-PA-10000349,165,2,20140915,3,14.94,0.0,7.0218,5
CA-2014-138100,AA-10315,FUR-FU-10002456,165,2,20140915,2,14.56,0.0,6.2608,5
CA-2015-100734,AC-10615,OFF-BI-10002609,106,2,20150915,4,3.576,0.7,-2.8608,5
CA-2015-100734,AC-10615,OFF-ST-10001522,106,2,20150915,2,147.184,0.2,-29.4368,5
CA-2016-139997,EM-14140,TEC-CO-10000971,519,3,20160701,5,1499.95,0.0,449.985,2
CA-2016-109652,QJ-19255,OFF-AR-10000034,156,2,20160410,4,13.568,0.2,3.2224,5
CA-2014-167199,ME-17320,FUR-CH-10004063,1,2,20140106,9,2573.82,0.0,746.4078,4
CA-2014-167199,ME-17320,OFF-BI-10004632,1,2,20140106,2,609.98,0.0,274.491,4
CA-2014-167199,ME-17320,OFF-AR-10001662,1,2,20140106,2,5.48,0.0,1.4796,4
CA-2014-167199,ME-17320,TEC-PH-10004977,1,2,20140106,2,391.98,0.0,113.6742,4
CA-2014-167199,ME-17320,TEC-PH-10004539,1,2,20140106,4,755.96,0.0,204.1092,4
CA-2014-167199,ME-17320,OFF-FA-10001883,1,2,20140106,4,31.12,0.0,0.3112,4
CA-2014-167199,ME-17320,OFF-PA-10000955,1,2,20140106,1,6.54,0.0,3.0084,4
CA-2016-124583,LB-16795,OFF-EN-10002500,126,1,20160901,1,12.78,0.0,5.751,2
CA-2014-113964,JP-16135,OFF-BI-10004654,165,2,20140923,4,18.464,0.2,6.924,7
CA-2014-129938,EB-13705,FUR-CH-10003774,12,1,20141215,7,445.802,0.3,-108.2662,2
CA-2017-135111,CS-12400,OFF-AR-10004707,491,2,20171228,1,2.48,0.0,0.868,5
CA-2017-135111,CS-12400,OFF-BI-10004040,491,2,20171228,5,25.9,0.0,12.691,5
US-2015-134558,PM-19135,OFF-PA-10001184,356,1,20151219,5,29.9,0.0,14.651,5
US-2015-134558,PM-19135,TEC-AC-10004145,356,1,20151219,9,2249.91,0.0,517.4793,5
US-2015-134558,PM-19135,FUR-TA-10003473,356,1,20151219,4,1053.164,0.3,-105.3164,5
CA-2017-157196,AA-10645,OFF-PA-10003172,189,2,20171105,2,12.96,0.0,6.2208,4
CA-2015-108672,FA-14230,FUR-FU-10003799,4,2,20150910,6,106.68,0.0,33.0708,6
US-2017-118598,CM-12190,TEC-PH-10002583,551,4,20171116,6,119.94,0.0,5.997,0
US-2017-160836,CC-12475,OFF-PA-10004239,33,2,20170911,3,10.272,0.2,3.21,5
US-2017-160836,CC-12475,FUR-TA-10002855,33,2,20170911,5,512.19,0.3,-65.853,5
US-2017-160836,CC-12475,OFF-AP-10001626,33,2,20170911,2,1.556,0.8,-4.2012,5
CA-2017-121048,TC-21295,OFF-BI-10004022,280,2,20170714,2,4.448,0.2,1.4456,4
CA-2017-121048,TC-21295,FUR-FU-10003601,280,2,20170714,3,276.69,0.0,49.8042,4
CA-2017-121048,TC-21295,OFF-FA-10000490,280,2,20170714,4,4.96,0.0,2.3312,4
CA-2017-121048,TC-21295,OFF-AR-10004042,280,2,20170714,4,71.92,0.0,20.8568,4
CA-2017-121048,TC-21295,FUR-FU-10002960,280,2,20170714,3,18.84,0.0,7.9128,4
CA-2017-121048,TC-21295,TEC-AC-10000991,280,2,20170714,3,140.97,0.0,19.7358,4
CA-2017-121048,TC-21295,TEC-PH-10004977,280,2,20170714,3,470.376,0.2,52.9173,4
US-2017-120147,TB-21400,OFF-AR-10000817,2,4,20170330,2,6.08,0.0,2.0672,0
US-2017-120147,TB-21400,TEC-PH-10002447,2,4,20170330,1,164.792,0.2,18.5391,0
CA-2016-158043,JK-15325,OFF-EN-10003134,593,1,20160131,2,23.36,0.0,11.68,4
US-2017-106579,BW-11200,OFF-BI-10000309,302,2,20170608,4,12.176,0.8,-18.8728,5
CA-2014-115889,SH-20395,TEC-PH-10001615,35,2,20141102,2,46.384,0.2,5.2182,4
CA-2014-115889,SH-20395,OFF-ST-10003208,35,2,20141102,2,362.92,0.0,105.2468,4
US-2017-161935,JL-15835,OFF-PA-10000605,48,2,20170714,2,9.248,0.2,3.3524,4
US-2017-161935,JL-15835,TEC-PH-10000560,48,2,20170714,9,1889.946,0.4,-377.9892,4
US-2017-161935,JL-15835,OFF-ST-10003455,48,2,20170714,5,62.04,0.2,4.653,4
US-2017-161935,JL-15835,FUR-FU-10002937,48,2,20170714,5,396.92,0.2,148.845,4
US-2017-161935,JL-15835,OFF-ST-10001837,48,2,20170714,7,239.456,0.2,17.9592,4
US-2017-161935,JL-15835,OFF-AR-10004757,48,2,20170714,5,13.12,0.2,2.132,4
US-2017-167920,JL-15835,OFF-BI-10004236,127,1,20171209,2,29.36,0.0,13.5056,3
US-2017-167920,JL-15835,OFF-AP-10000159,127,1,20171209,5,214.9,0.0,62.321,3
US-2017-167920,JL-15835,OFF-BI-10003274,127,1,20171209,4,15.92,0.0,7.4824,3
US-2017-167920,JL-15835,TEC-AC-10001013,127,1,20171209,5,146.45,0.0,48.3285,3
US-2017-167920,JL-15835,OFF-ST-10004963,127,1,20171209,1,15.14,0.0,0.6056,3
US-2017-167920,JL-15835,OFF-LA-10004409,127,1,20171209,2,5.76,0.0,2.6496,3
US-2017-167920,JL-15835,TEC-CO-10001046,127,1,20171209,2,1399.98,0.0,629.991,3
CA-2016-162383,MD-17350,OFF-BI-10002824,404,2,20160905,2,8.952,0.7,-7.46,6
CA-2016-162383,MD-17350,OFF-BI-10001757,404,2,20160905,6,8.856,0.7,-6.4944,6
CA-2016-162383,MD-17350,FUR-CH-10004477,404,2,20160905,2,85.246,0.3,-1.2178,6
CA-2014-125731,CL-12565,OFF-EN-10003072,428,2,20140910,7,21.728,0.2,7.6048,6
CA-2014-125731,CL-12565,FUR-CH-10003973,428,2,20140910,5,1487.04,0.2,148.704,6
US-2017-106145,RA-19885,OFF-EN-10001028,10,4,20170926,6,71.88,0.0,33.0648,0
US-2017-106145,RA-19885,FUR-FU-10003829,10,4,20170926,3,9.24,0.0,2.9568,0
US-2017-106145,RA-19885,OFF-PA-10002245,10,4,20170926,6,35.88,0.0,16.146,0
US-2017-106145,RA-19885,OFF-BI-10002215,10,4,20170926,3,17.04,0.2,5.538,0
US-2017-106145,RA-19885,OFF-BI-10003925,10,4,20170926,3,931.176,0.2,314.2719,0
CA-2016-107146,LC-16885,FUR-FU-10002298,594,3,20160617,3,266.352,0.2,-13.3176,2
CA-2016-107146,LC-16885,FUR-CH-10004853,594,3,20160617,4,483.136,0.2,54.3528,2
US-2017-134642,SW-20245,FUR-CH-10002880,255,2,20170225,2,196.784,0.2,-22.1382,4
US-2017-134642,SW-20245,FUR-BO-10004709,255,2,20170225,5,231.92,0.2,5.798,4
US-2017-160143,HG-14965,OFF-SU-10004231,26,2,20170331,3,29.7,0.0,8.019,7
CA-2017-103415,MV-17485,FUR-FU-10000820,17,2,20171203,2,13.592,0.6,-14.2716,5
CA-2016-106460,GT-14710,OFF-PA-10001736,10,1,20160219,2,70.88,0.0,33.3136,3
US-2017-112347,BS-11380,OFF-ST-10003306,77,2,20171202,1,114.288,0.2,12.8574,4
US-2017-112347,BS-11380,OFF-BI-10003707,77,2,20171202,8,36.624,0.7,-24.416,4
US-2017-112347,BS-11380,FUR-BO-10003546,77,2,20171202,8,242.352,0.7,-363.528,4
US-2017-112347,BS-11380,TEC-PH-10000213,77,2,20171202,2,49.616,0.2,4.9616,4
US-2017-112347,BS-11380,FUR-FU-10001488,77,2,20171202,6,508.704,0.2,0.0,4
US-2017-112347,BS-11380,TEC-PH-10004833,77,2,20171202,6,57.36,0.2,-14.34,4
US-2017-112347,BS-11380,FUR-CH-10002335,77,2,20171202,5,906.68,0.2,68.001,4
CA-2014-103492,CM-12715,TEC-PH-10001128,144,2,20141010,6,719.952,0.2,71.9952,5
CA-2014-103492,CM-12715,TEC-PH-10004667,144,2,20141010,7,755.944,0.2,66.1451,5
